activities_q1,eventropy_k_block_ratio_3,log,n_unique_start_activities,ratio_top_5_variants,skewness_variant_occurrence,start_activities_q1,target_similarity,trace_len_kurtosis_hist,trace_len_variance
,1.061,genEL55_nan_00_433_nan_nan_nan_nan_nan,4.0,,,,0.9251825712634555,,
,2.36,genEL55_nan_243_nan_nan_nan_27906_nan_16654,,,,3338.5,0.9888677882284811,,35.07224776052505
,,genEL55_nan_nan_10_nan_nan_nan_1326_nan,3.0,,,,0.9984715048863657,5.1111111111111125,
,,genEL55_nan_nan_656_nan_1362_3576_nan_nan,7.0,,16.053456233533602,116.0,0.9868120130530295,,
,,genEL55_nan_nan_656_nan_nan_27906_nan_8327,3.0,,,1885.0,0.9943693211191943,,9.1875
,,genEL55_nan_nan_nan_046_nan_20955_nan_22205,,0.09157807220816896,,188.5,0.8729099214992753,,9.1875
,,genEL55_nan_nan_nan_nan_758_2443_nan_11103,,,7.374630124409407,1402.5,0.9955222509730803,,9.1875
,,genEL55_nan_nan_nan_nan_nan_14003_nan_nan,,,,141.0,0.9999935492022957,,
1088.75,,genEL5600_3257_nan_nan_054_nan_31382_nan_nan,,0.0014285714285714286,,325.5,0.811456907846124,,
,1.949,genEL5600_nan_291_nan_061_nan_nan_nan_24981,,0.6194398682042833,,,0.9503720538812455,,82.06423141330279
,,genEL5600_nan_nan_nan_nan_154_10_nan_16654,,,31.760502563124536,1897.75,0.8352014008065107,,9.1875
21.0,,genEL5601_3257_nan_nan_054_nan_nan_-097_nan,,0.046583850931677016,,,0.8320924497200783,-1.8333333333333333,
,2.914,genEL5601_nan_291_nan_069_154_nan_nan_nan,,0.44707828004410144,30.044268475260157,,0.7669183961635835,,
,,genEL5601_nan_nan_nan_nan_154_10_nan_1943,,,33.87323058399305,2908.0,0.8215985239808935,,9.1875
56.5,,genEL5602_3257_nan_nan_054_nan_nan_081_nan,,0.0257529463116543,,,0.8249023800402963,-1.8333333333333333,
,0.73,genEL5602_nan_291_nan_069_355_nan_nan_nan,,0.5525727069351231,4.058515289984736,,0.8483717833237527,,
,,genEL5602_nan_nan_nan_nan_154_10_nan_22205,,,22.779334429765022,132.75,0.8860094496703126,,9.1875
89.0,,genEL5603_3257_nan_nan_054_nan_nan_259_nan,,0.061015831134564644,,,0.8366902011783279,-1.8333333333333333,
,2.803,genEL5603_nan_291_nan_069_557_nan_nan_nan,,0.2706964520367937,5.533119320847971,,0.8521689107177619,,
,,genEL5603_nan_nan_nan_nan_154_10_nan_24981,,,22.147173148355012,577.75,0.888129996899252,,9.1875
1498.0,,genEL5604_3257_nan_nan_054_nan_nan_437_nan,,0.03951313107087181,,,0.8222239788807001,-1.8333333333333333,
,1.958,genEL5604_nan_291_nan_069_758_nan_nan_nan,,0.5353330879646669,7.374630124409407,,0.9016775725166246,,
,,genEL5604_nan_nan_nan_nan_154_3576_-097_nan,,,9.05436582714667,159.0,0.9600923340886586,-1.8333333333333333,
89.0,,genEL5605_3257_nan_nan_054_nan_nan_615_nan,,0.061015831134564644,,,0.8366054859879425,-1.8333333333333333,
,2.914,genEL5605_nan_291_nan_069_959_nan_nan_nan,,0.44707828004410144,30.044268475260157,,0.8093560576112085,,
,,genEL5605_nan_nan_nan_nan_154_3576_081_nan,,,11.753221823901828,419.0,0.9452458976684275,-1.8333333333333333,
89.0,,genEL5606_3257_nan_nan_054_nan_nan_792_nan,,0.061015831134564644,,,0.8365633663567676,-1.8333333333333333,
,2.914,genEL5606_nan_291_nan_069_1161_nan_nan_nan,,0.44707828004410144,30.044268475260157,,0.8200050111670102,,
,,genEL5606_nan_nan_nan_nan_154_3576_259_nan,,,54.78751895628123,34.5,0.7191838502621948,-1.8333333333333333,
89.0,,genEL5607_3257_nan_nan_054_nan_nan_97_nan,,0.061015831134564644,,,0.8365210087615749,-1.8333333333333333,
,1.747,genEL5607_nan_291_nan_069_1362_nan_nan_nan,,0.6405005688282139,13.645762420977519,,0.9285035011081018,,
,,genEL5607_nan_nan_nan_nan_154_3576_437_nan,,,16.247516153879786,593.5,0.9210815188738497,-1.8333333333333333,
89.0,,genEL5608_3257_nan_nan_054_nan_nan_1148_nan,,0.061015831134564644,,,0.8364786511663822,-1.8333333333333333,
,1.905,genEL5608_nan_291_nan_069_1563_nan_nan_nan,,0.6832545409305798,15.626774041584346,,0.9505718827007976,,
,,genEL5608_nan_nan_nan_nan_154_3576_615_nan,,,54.78751895628123,34.5,0.7190991350718092,-1.8333333333333333,
89.0,,genEL5609_3257_nan_nan_054_nan_nan_1326_nan,,0.061015831134564644,,,0.8364362935711894,-1.8333333333333333,
,2.618,genEL5609_nan_291_nan_069_1765_nan_nan_nan,,0.062157221206581355,16.11224709939387,,0.764651732438282,,
,,genEL5609_nan_nan_nan_nan_154_3576_792_nan,,,54.78751895628123,34.5,0.7190570154406344,-1.8333333333333333,
21.0,1.878,genEL560_10_437_nan_069_nan_nan_nan_nan,,0.3409090909090909,,,0.7643299178015825,,
161.5,,genEL560_12727_nan_767_nan_1966_nan_nan_nan,8.0,,8.664992331226573,,0.9417280990953933,,
121.0,,genEL560_12727_nan_nan_nan_nan_nan_-097_nan,,,,,0.9999217246470063,-1.8333333333333333,
142.5,,genEL560_14305_nan_nan_nan_nan_3576_-097_nan,,,,53.0,0.9999384632952079,-1.8333333333333333,
,2.287,genEL560_nan_437_nan_nan_nan_nan_081_22205,,,,,0.9022055161774871,5.038066724999197,226.7244786572502
,,genEL560_nan_nan_110_054_nan_27906_nan_nan,2.0,0.061015831134564644,,159.0,0.8331011981018871,,
,,genEL560_nan_nan_433_nan_nan_nan_nan_00,3.0,,,,0.9991769801980198,,0.0
,,genEL560_nan_nan_767_nan_557_nan_nan_2776,2.0,,5.533119320847971,,0.9973155349520935,,9.1875
,,genEL560_nan_nan_767_nan_nan_nan_-097_13878,8.0,,,,0.9987901791260717,-1.8333333333333333,9.1875
,,genEL560_nan_nan_nan_nan_1765_nan_615_5551,,,17.756136237238923,,0.9988740592746604,-1.8333333333333333,9.1875
,,genEL560_nan_nan_nan_nan_nan_10527_1148_nan,,,,535.0,0.9980958676616056,-1.8333333333333333,
89.0,,genEL5610_3257_nan_nan_054_nan_nan_1504_nan,,0.061015831134564644,,,0.8363939359759966,-1.8333333333333333,
,1.955,genEL5610_nan_291_nan_069_1966_nan_nan_nan,,0.6541828793774319,19.619258277428337,,0.942829904638481,,
,,genEL5610_nan_nan_nan_nan_154_3576_97_nan,,,54.78751895628123,34.5,0.7190146578454417,-1.8333333333333333,
4780.0,,genEL5611_3257_nan_nan_054_nan_nan_nan_00,,0.0029411764705882353,,,0.7932960385079245,,9.1875
,1.994,genEL5611_nan_291_nan_069_nan_7052_nan_nan,,0.6894687353079455,,116.0,0.9567742690381925,,
,,genEL5611_nan_nan_767_008_1161_nan_nan_nan,8.0,0.11190476190476191,8.664992331226573,,0.9734865303237713,,
,,genEL5611_nan_nan_nan_nan_154_3576_1148_nan,,,54.78751895628123,34.5,0.718972300250249,-1.8333333333333333,
101.25,,genEL5612_3257_nan_nan_054_nan_nan_nan_2776,,0.06276026174895895,,,0.8371760589631527,,9.1875
,1.994,genEL5612_nan_291_nan_069_nan_10527_nan_nan,,0.6894687353079455,,116.0,0.9568513017599193,,
,,genEL5612_nan_nan_767_008_1362_nan_nan_nan,2.0,0.0021608097350164905,13.288032685664337,,0.9694349242941779,,
,,genEL5612_nan_nan_nan_nan_154_3576_1326_nan,,,54.78751895628123,34.5,0.7189299426550562,-1.8333333333333333,
891.0,,genEL5613_3257_nan_nan_054_nan_nan_nan_5551,,0.0856005308560053,,,0.8407341520183529,,9.1875
,3.328,genEL5613_nan_291_nan_069_nan_17479_nan_nan,,0.05008944543828265,,191.0,0.7627106029616435,,
,,genEL5613_nan_nan_767_008_1563_nan_nan_nan,2.0,0.0025579412448647394,16.328274482931295,,0.9676389198580677,,
,,genEL5613_nan_nan_nan_nan_154_3576_1504_nan,,,54.78751895628123,34.5,0.7188875850598635,-1.8333333333333333,
36.0,,genEL5614_3257_nan_nan_054_nan_nan_nan_8327,,0.08571428571428572,,,0.844861707222876,,9.1875
,2.618,genEL5614_nan_291_nan_069_nan_27906_nan_nan,,0.062157221206581355,,325.5,0.7726554486669199,,
,,genEL5614_nan_nan_767_008_1765_nan_nan_nan,2.0,0.0014285714285714286,16.11224709939387,,0.9628292524049108,,
,,genEL5614_nan_nan_nan_nan_154_3576_nan_00,,,1.4935378057831277,3989.0,0.9909169801920904,,9.1875
35.5,,genEL5615_3257_nan_nan_054_nan_nan_nan_11103,,0.055900621118012424,,,0.8344979354312568,,9.1875
,1.994,genEL5615_nan_291_nan_069_nan_nan_-097_nan,,0.6894687353079455,,,0.9567309077975894,5.088894728458262,
,,genEL5615_nan_nan_767_008_1966_nan_nan_nan,8.0,0.11689573788699154,20.297582765159994,,0.9839531078771844,,
,,genEL5615_nan_nan_nan_nan_154_3576_nan_2776,,,25.937453268013453,930.75,0.8692475854794941,,9.1875
8616.0,,genEL5616_3257_nan_nan_054_nan_nan_nan_13878,,0.04395487131728801,,,0.7869107794133229,,9.1875
,3.187,genEL5616_nan_291_nan_069_nan_nan_081_nan,,0.6897203325774754,,,0.9868384581397255,4.172389056795138,
,,genEL5616_nan_nan_767_008_nan_10_nan_nan,4.0,0.0007721808630635857,,310.5,0.9708516457992941,,
,,genEL5616_nan_nan_nan_nan_154_3576_nan_5551,,,54.78751895628123,34.5,0.7189126682454114,,9.1875
8616.0,,genEL5617_3257_nan_nan_054_nan_nan_nan_16654,,0.04395487131728801,,,0.786685186791827,,9.1875
,0.498,genEL5617_nan_049_656_nan_nan_20955_nan_nan,3.0,,,619.5,0.997247530092928,,
,1.994,genEL5617_nan_291_nan_069_nan_nan_259_nan,,0.6894687353079455,,,0.9568156229879748,5.088894728458262,
,,genEL5617_nan_nan_767_008_nan_3576_nan_nan,2.0,0.03731343283582089,,43.5,0.9831244927652432,,
,,genEL5617_nan_nan_nan_nan_154_3576_nan_8327,,,8.664992331226573,15.5,0.961791810432499,,9.1875
8616.0,,genEL5618_3257_nan_nan_054_nan_nan_nan_1943,,0.04395487131728801,,,0.7864595941703311,,9.1875
,1.994,genEL5618_nan_049_656_nan_nan_2443_nan_nan,7.0,,,116.0,0.9290230530428023,,
,1.994,genEL5618_nan_291_nan_069_nan_nan_437_nan,,0.6894687353079455,,,0.9568579805831676,5.088894728458262,
,,genEL5618_nan_nan_767_008_nan_7052_nan_nan,2.0,0.0021608097350164905,,91.25,0.9711390224122325,,
,,genEL5618_nan_nan_nan_nan_154_3576_nan_11103,,,54.78751895628123,34.5,0.7184614830024195,,9.1875
8616.0,,genEL5619_3257_nan_nan_054_nan_nan_nan_22205,,0.04395487131728801,,,0.7862340828141886,,9.1875
,1.994,genEL5619_nan_049_656_nan_nan_27906_nan_nan,7.0,,,116.0,0.9289459981533859,,
,1.994,genEL5619_nan_291_nan_069_nan_nan_nan_00,,0.6894687353079455,,,0.9562913602187446,,71.82980773757777
,,genEL5619_nan_nan_767_008_nan_10527_nan_nan,7.0,0.1238336499894448,,116.0,0.9847904066703673,,
,,genEL5619_nan_nan_nan_nan_154_3576_nan_13878,,,54.78751895628123,34.5,0.7182359716462772,,9.1875
1350.0,3.382,genEL561_10_437_nan_nan_154_nan_nan_nan,,,37.148360981192745,,0.7591543061160881,,
10.75,,genEL561_12727_nan_767_nan_nan_10_nan_nan,12.0,,,1.75,0.9976240567427856,,
120.0,,genEL561_12727_nan_nan_nan_nan_nan_081_nan,,,,,0.9998506190336955,-1.8333333333333333,
144.0,,genEL561_14305_nan_nan_nan_nan_3576_081_nan,,,,38.0,0.9999273387757676,-1.8333333333333333,
,2.091,genEL561_nan_437_nan_nan_nan_nan_081_24981,,,,,0.8929939875943724,4.608399296861215,241.09722590460018
,,genEL561_nan_nan_110_061_nan_2443_nan_nan,2.0,0.07082295127353266,,3326.5,0.8060610494032334,,
,,genEL561_nan_nan_433_nan_nan_nan_nan_2776,4.0,,,,0.9997929819241395,,27.529466737040728
,,genEL561_nan_nan_767_nan_557_nan_nan_5551,2.0,,5.533119320847971,,0.9970900235959511,,9.1875
,,genEL561_nan_nan_767_nan_nan_nan_-097_16654,7.0,,,,0.9984243224781731,-1.8333333333333333,9.1875
,,genEL561_nan_nan_nan_nan_1765_nan_615_8327,,,6.453702651351404,,0.9401838079394227,-1.8333333333333333,9.1875
,,genEL561_nan_nan_nan_nan_nan_10527_1326_nan,,,,535.0,0.9980323312688164,-1.8333333333333333,
6960.75,,genEL5620_3257_nan_nan_054_nan_nan_nan_24981,,0.027657847153031476,,,0.7888179195403098,,9.1875
,1.994,genEL5620_nan_049_656_nan_nan_31382_nan_nan,7.0,,,116.0,0.9288689432639693,,
,1.994,genEL5620_nan_291_nan_069_nan_nan_nan_2776,,0.6894687353079455,,,0.9565169528402405,,71.82980773757777
,,genEL5620_nan_nan_767_008_nan_14003_nan_nan,10.0,0.015723392929017515,,137.25,0.9771698247394073,,
,,genEL5620_nan_nan_nan_nan_154_3576_nan_16654,,,54.78751895628123,34.5,0.7180103790247812,,9.1875
1724.5,,genEL5621_3257_nan_nan_061_154_nan_nan_nan,,0.07082295127353266,43.060877674079116,,0.5891806502024666,,
,2.19,genEL5621_nan_049_656_nan_nan_nan_-097_nan,2.0,,,,0.9184126959553297,-0.7110193256436763,
,1.994,genEL5621_nan_291_nan_069_nan_nan_nan_5551,,0.6894687353079455,,,0.956742464196383,,71.82980773757777
,,genEL5621_nan_nan_767_008_nan_17479_nan_nan,2.0,0.0021608097350164905,,91.25,0.9709997871531919,,
,,genEL5621_nan_nan_nan_nan_154_3576_nan_1943,,,54.78751895628123,34.5,0.7177847864032851,,9.1875
1724.5,,genEL5622_3257_nan_nan_061_355_nan_nan_nan,,0.07082295127353266,43.060877674079116,,0.5997768861664077,,
,0.583,genEL5622_nan_049_656_nan_nan_nan_081_nan,2.0,,,,0.9937547627441987,0.6422066405853024,
,1.994,genEL5622_nan_291_nan_069_nan_nan_nan_13878,,0.6894687353079455,,,0.9563310145864294,,71.82980773757777
,2.672,genEL5622_nan_437_544_nan_959_nan_nan_nan,5.0,,16.767693069457156,,0.8823732240077478,,
,,genEL5622_nan_nan_767_008_nan_20955_nan_nan,5.0,0.030976730398695716,,208.0,0.9822204973625385,,
,,genEL5622_nan_nan_nan_nan_154_3576_nan_22205,,,22.779334429765022,132.75,0.886086504559729,,9.1875
3034.0,,genEL5623_3257_nan_nan_061_557_nan_nan_nan,,0.01815177883026765,5.533119320847971,,0.7833509981421057,,
,3.382,genEL5623_nan_049_656_nan_nan_nan_259_nan,2.0,,,,0.8625326432767757,2.485629025748114,
,1.994,genEL5623_nan_291_nan_069_nan_nan_nan_24981,,0.6894687353079455,,,0.9554287253657991,,71.82980773757777
,2.504,genEL5623_nan_437_544_nan_1161_nan_nan_nan,5.0,,11.753221823901828,,0.9115810317544002,,
,,genEL5623_nan_nan_767_008_nan_2443_nan_nan,6.0,0.02986217457886677,,218.0,0.9821990729656532,,
,,genEL5623_nan_nan_nan_nan_154_3576_nan_24981,,,54.78751895628123,34.5,0.7173336824256469,,9.1875
2629.0,,genEL5624_3257_nan_nan_061_758_nan_nan_nan,,0.09069085920937772,7.374630124409407,,0.8091796098054174,,
,1.994,genEL5624_nan_049_656_nan_nan_nan_437_nan,7.0,,,,0.9292903573939187,5.088894728458262,
,1.253,genEL5624_nan_291_nan_nan_154_7052_nan_nan,,,11.104539624303817,70.75,0.8718935273914148,,
,2.504,genEL5624_nan_437_544_nan_1362_nan_nan_nan,5.0,,11.753221823901828,,0.9024948577220508,,
,,genEL5624_nan_nan_767_008_nan_27906_nan_nan,8.0,0.06320113253683962,,132.75,0.9938256254203831,,
,,genEL5624_nan_nan_nan_nan_154_7052_-097_nan,,,13.288032685664337,91.25,0.9380007029238049,-1.8333333333333333,
1724.5,,genEL5625_3257_nan_nan_061_959_nan_nan_nan,,0.07082295127353266,43.060877674079116,,0.6316183116500917,,
,3.261,genEL5625_nan_049_656_nan_nan_nan_615_nan,3.0,,,,0.8685957077360849,5.1111111111111125,
,1.164,genEL5625_nan_291_nan_nan_154_10527_nan_nan,,,5.830841257843261,104.0,0.8955203628021429,,
,2.672,genEL5625_nan_437_544_nan_1563_nan_nan_nan,5.0,,16.767693069457156,,0.9142146494914316,,
,,genEL5625_nan_nan_767_008_nan_31382_nan_nan,8.0,0.11190476190476191,,15.5,0.9883505950352911,,
,,genEL5625_nan_nan_nan_nan_154_7052_081_nan,,,11.753221823901828,419.0,0.9453229525578439,-1.8333333333333333,
289.0,,genEL5626_3257_nan_nan_061_1161_nan_nan_nan,,0.0021608097350164905,13.288032685664337,,0.7831118083963041,,
,3.261,genEL5626_nan_049_656_nan_nan_nan_792_nan,3.0,,,,0.8685535881049101,5.1111111111111125,
,1.744,genEL5626_nan_291_nan_nan_154_17479_nan_nan,,,1.4935378057831277,3989.0,0.9366350487520022,,
,2.672,genEL5626_nan_437_544_nan_1765_nan_nan_nan,5.0,,16.767693069457156,,0.9155609837152405,,
,,genEL5626_nan_nan_767_008_nan_nan_-097_nan,3.0,0.09507346585998272,,,0.9929258589122767,-1.8333333333333333,
,,genEL5626_nan_nan_nan_nan_154_7052_259_nan,,,11.104539624303817,70.75,0.9494722811011985,-1.8333333333333333,
289.0,,genEL5627_3257_nan_nan_061_1362_nan_nan_nan,,0.0021608097350164905,13.288032685664337,,0.7902079408826169,,
,1.994,genEL5627_nan_049_656_nan_nan_nan_97_nan,7.0,,,,0.9291977367879699,5.088894728458262,
,1.744,genEL5627_nan_291_nan_nan_154_27906_nan_nan,,,1.4935378057831277,3989.0,0.936866191252562,,
,2.672,genEL5627_nan_437_544_nan_1966_nan_nan_nan,5.0,,16.767693069457156,,0.9049647477512993,,
,,genEL5627_nan_nan_767_008_nan_nan_081_nan,5.0,0.23806594488188976,,,0.9450716861988357,-1.8333333333333333,
,,genEL5627_nan_nan_nan_nan_154_7052_437_nan,,,16.247516153879786,593.5,0.9211585737632662,-1.8333333333333333,
4395.0,,genEL5628_3257_nan_nan_061_1563_nan_nan_nan,,0.1144495039843877,13.645762420977519,,0.7989715237137663,,
,1.994,genEL5628_nan_049_656_nan_nan_nan_1148_nan,7.0,,,,0.9291553791927771,5.088894728458262,
,2.19,genEL5628_nan_291_nan_nan_154_nan_-097_nan,,,9.05436582714667,,0.9266246358536845,-0.7110193256436763,
,2.716,genEL5628_nan_437_544_nan_nan_10_nan_nan,12.0,,,5.75,0.9197398335693661,,
,,genEL5628_nan_nan_767_008_nan_nan_259_nan,8.0,0.11190476190476191,,,0.9889066421373196,-1.8333333333333333,
,,genEL5628_nan_nan_nan_nan_154_7052_615_nan,,,11.104539624303817,70.75,0.9493875659108131,-1.8333333333333333,
1724.5,,genEL5629_3257_nan_nan_061_1765_nan_nan_nan,,0.07082295127353266,43.060877674079116,,0.6741086906895771,,
,1.994,genEL5629_nan_049_656_nan_nan_nan_1326_nan,7.0,,,,0.9291130215975844,5.088894728458262,
,2.504,genEL5629_nan_291_nan_nan_154_nan_081_nan,,,11.753221823901828,,0.9271222278445016,0.8899317803205178,
,3.548,genEL5629_nan_437_544_nan_nan_3576_nan_nan,5.0,,,295.0,0.9607065352115944,,
,,genEL5629_nan_nan_767_008_nan_nan_437_nan,2.0,0.03951313107087181,,,0.9837422302232038,-1.8333333333333333,
,,genEL5629_nan_nan_nan_nan_154_7052_792_nan,,,11.104539624303817,70.75,0.9493454462796382,-1.8333333333333333,
1350.0,3.382,genEL562_10_437_nan_nan_355_nan_nan_nan,,,37.148360981192745,,0.7697505420800292,,
502.5,,genEL562_12727_nan_767_nan_nan_3576_nan_nan,10.0,,,36.75,0.9971431185323759,,
468.0,,genEL562_12727_nan_nan_nan_nan_nan_259_nan,,,,,0.9972630503657501,-1.8333333333333333,
54.5,,genEL562_14305_nan_nan_nan_nan_3576_259_nan,,,,43.5,0.9994307464727712,-1.8333333333333333,
,3.261,genEL562_nan_437_nan_nan_nan_nan_259_00,,,,,0.9479475077990916,5.1111111111111125,0.0
,,genEL562_nan_nan_110_061_nan_27906_nan_nan,6.0,0.15347638288978682,,261.25,0.8426176711997851,,
,,genEL562_nan_nan_433_nan_nan_nan_nan_5551,4.0,,,,0.9997957411187888,,55.51418057773563
,,genEL562_nan_nan_767_nan_557_nan_nan_8327,2.0,,5.533119320847971,,0.9968644309744551,,9.1875
,,genEL562_nan_nan_767_nan_nan_nan_-097_1943,8.0,,,,0.9983389938830798,-1.8333333333333333,9.1875
,,genEL562_nan_nan_nan_nan_1765_nan_615_11103,,,17.756136237238923,,0.9984228740316685,-1.8333333333333333,9.1875
,,genEL562_nan_nan_nan_nan_nan_10527_1504_nan,,,,535.0,0.9979687948760273,-1.8333333333333333,
1724.5,,genEL5630_3257_nan_nan_061_1966_nan_nan_nan,,0.07082295127353266,43.060877674079116,,0.6847049266535183,,
,3.261,genEL5630_nan_049_656_nan_nan_nan_1504_nan,3.0,,,,0.8683841577241391,5.1111111111111125,
,2.655,genEL5630_nan_291_nan_nan_154_nan_259_nan,,,27.460425041311765,,0.8513973293343184,2.6504663022721653,
,1.253,genEL5630_nan_437_544_nan_nan_7052_nan_nan,4.0,,,70.75,0.8532732225796715,,
,,genEL5630_nan_nan_767_008_nan_nan_615_nan,8.0,0.11190476190476191,,,0.988821926946934,-1.8333333333333333,
,,genEL5630_nan_nan_nan_nan_154_7052_97_nan,,,11.104539624303817,70.75,0.9493030886844455,-1.8333333333333333,
134.5,,genEL5631_3257_nan_nan_061_nan_10_nan_nan,,0.10377825441346313,,10.75,0.8272797655310494,,
,3.261,genEL5631_nan_049_656_nan_nan_nan_nan_00,3.0,,,,0.8686204295535038,,0.0
,2.006,genEL5631_nan_291_nan_nan_154_nan_437_nan,,,16.247516153879786,,0.8800838684998236,4.371091915743522,
,1.164,genEL5631_nan_437_544_nan_nan_10527_nan_nan,5.0,,,104.0,0.8495109314367305,,
,,genEL5631_nan_nan_767_008_nan_nan_792_nan,8.0,0.11190476190476191,,,0.9887798073157593,-1.8333333333333333,
,,genEL5631_nan_nan_nan_nan_154_7052_1148_nan,,,11.104539624303817,70.75,0.9492607310892528,-1.8333333333333333,
272.75,,genEL5632_3257_nan_nan_061_nan_3576_nan_nan,,0.12600806451612903,,36.0,0.834164377078078,,
,2.397,genEL5632_nan_049_656_nan_nan_nan_nan_2776,8.0,,,,0.9099156745081904,,17.21779299230765
,2.914,genEL5632_nan_291_nan_nan_154_nan_nan_00,,,30.044268475260157,,0.8400588499663292,,1167.2848440677615
,2.627,genEL5632_nan_437_544_nan_nan_14003_nan_nan,5.0,,,137.0,0.9180958719299058,,
,,genEL5632_nan_nan_767_008_nan_nan_97_nan,8.0,0.11190476190476191,,,0.9887374497205665,-1.8333333333333333,
,,genEL5632_nan_nan_nan_nan_154_7052_1326_nan,,,11.104539624303817,70.75,0.94921837349406,-1.8333333333333333,
363.0,,genEL5633_3257_nan_nan_061_nan_7052_nan_nan,,0.1018898931799507,,70.75,0.8255055248395581,,
,1.994,genEL5633_nan_049_656_nan_nan_nan_nan_5551,7.0,,,,0.929174841007134,,71.82980773757777
,3.196,genEL5633_nan_291_nan_nan_154_nan_nan_2776,,,25.937453268013453,,0.8579590404450065,,29.62009397300627
,3.521,genEL5633_nan_437_544_nan_nan_17479_nan_nan,5.0,,,174.0,0.9600136363672241,,
,,genEL5633_nan_nan_nan_nan_154_7052_1504_nan,,,11.104539624303817,70.75,0.9491760158988672,-1.8333333333333333,
32.0,,genEL5634_3257_nan_nan_061_nan_10527_nan_nan,,0.13606459330143542,,3.5,0.8385690038328424,,
,1.994,genEL5634_nan_049_656_nan_nan_nan_nan_8327,7.0,,,,0.9292144953748189,,71.82980773757777
,2.914,genEL5634_nan_291_nan_nan_154_nan_nan_5551,,,30.044268475260157,,0.8405099539439675,,1167.2848440677615
,3.433,genEL5634_nan_437_544_nan_nan_20955_nan_nan,5.0,,,338.0,0.9556049990084693,,
,,genEL5634_nan_nan_nan_nan_154_7052_nan_00,,,11.104539624303817,70.75,0.9495028779748782,,9.1875
3570.0,,genEL5635_3257_nan_nan_061_nan_14003_nan_nan,,0.015723392929017515,,137.25,0.7800085451846664,,
,1.994,genEL5635_nan_049_656_nan_nan_nan_nan_11103,7.0,,,,0.9289889027533229,,71.82980773757777
,2.914,genEL5635_nan_291_nan_nan_154_nan_nan_13878,,,30.044268475260157,,0.8411866505431018,,1167.2848440677615
,2.504,genEL5635_nan_437_544_nan_nan_2443_nan_nan,5.0,,,419.0,0.9119487931810402,,
,,genEL5635_nan_nan_nan_nan_154_7052_nan_2776,,,11.104539624303817,70.75,0.9494266104405577,,9.1875
298.75,,genEL5636_3257_nan_nan_061_nan_17479_nan_nan,,0.01051223241590214,,169.0,0.7947365775551856,,
,1.994,genEL5636_nan_049_656_nan_nan_nan_nan_13878,7.0,,,,0.9287633913971806,,71.82980773757777
,2.914,genEL5636_nan_291_nan_nan_154_nan_nan_24981,,,30.044268475260157,,0.8420889397637322,,1167.2848440677615
,3.627,genEL5636_nan_437_544_nan_nan_27906_nan_nan,5.0,,,708.0,0.964034053220995,,
,,genEL5636_nan_nan_nan_nan_154_7052_nan_5551,,,11.104539624303817,70.75,0.9492010990844152,,9.1875
3947.0,,genEL5637_3257_nan_nan_061_nan_20955_nan_nan,,0.06320113253683962,,132.75,0.7940909535440881,,
,1.994,genEL5637_nan_049_656_nan_nan_nan_nan_16654,7.0,,,,0.9285377987756845,,71.82980773757777
,1.253,genEL5637_nan_291_nan_nan_355_7052_nan_nan,,,11.104539624303817,70.75,0.882489763355356,,
,3.432,genEL5637_nan_437_544_nan_nan_31382_nan_nan,5.0,,,325.0,0.9558180771802829,,
,,genEL5637_nan_nan_nan_nan_154_7052_nan_8327,,,11.104539624303817,70.75,0.9489755064629193,,9.1875
